Unnamed: 0,Name,Transaction.Date,Owner,Ticker,Asset.Name,Asset.Type,Type,Amount,Comment,Sector
12201, Thad Cochran,9/4/2014,Self,GSJK,"Compressco Partners, L.P. (NASDAQ)",,Purchase,15001.0,--,Unknown
12202, Thad Cochran,9/4/2014,Self,TXT,Textron Inc. (NYSE),,Sale (Full),1001.0,--,Industrials
12203, Thad Cochran,9/5/2014,Self,DFS,Discover Financial Services (NYSE),,Purchase,15001.0,--,Financial Services
12204, Thad Cochran,9/5/2014,Self,TXT,Textron Inc. (NYSE),,Sale (Full),15001.0,--,Industrials
12205, Thad Cochran,9/8/2014,Self,CTRX,Catamaran Corporation (NASDAQ),,Purchase,1001.0,--,Unknown
12206, Thad Cochran,2/12/2014,Self,LKQ,LKQ Corp. (NASDAQ),,Purchase,1001.0,--,Consumer Cyclical
12207, Thad Cochran,2/13/2014,Self,LKQ,LKQ Corp. (NASDAQ),,Purchase,1001.0,--,Consumer Cyclical
12208, Thad Cochran,2/12/2014,Self,--,Deans Foods Company 7% 6/1/2016 (Cusip: 242370AA2),,Sale (Full),1001.0,This is a bond with a maturity date of 6/1/2016,Unknown
12209, Thad Cochran,3/28/2014,Self,MWE,"MarkWest Energy Partners, L.P. (NYSE)",,Sale (Full),15001.0,--,Unknown
12210, Thad Cochran,3/10/2014,Self,--,Genessee & WYO Incorporated Class,,Sale (Full),1001.0,--,Unknown
12211, Thad Cochran,3/11/2014,Self,--,Whiting Pete Corporation NEW,,Sale (Full),15001.0,--,Unknown
12212, Thad Cochran,3/13/2014,Self,FLR,Fluor Corporation (NYSE),,Sale (Full),15001.0,--,Industrials
12213, Thad Cochran,3/24/2014,Self,EXXI,Energy XXI (Bermuda) Limited (NASDAQ),,Purchase,15001.0,--,Unknown
12214, Thad Cochran,3/21/2014,Self,USG,USG Corporation (NYSE),,Sale (Full),15001.0,--,Unknown
12215, Thad Cochran,1/2/2013,Self,AWCMY,Alumina Ltd. (OTC Markets),,Sale (Full),1001.0,--,Basic Materials
12216, Thad Cochran,4/8/2013,Self,AWCMY,Alumina Ltd. (OTC Markets),,Sale (Full),1001.0,--,Basic Materials
15416, Shelley M Capito,4/24/2018,Spouse,IBM.MX,International Business Machines Corporation,Stock,Purchase,1001.0,--,Technology
15417, Shelley M Capito,4/24/2018,Spouse,JNJ,Johnson & Johnson,Stock,Purchase,1001.0,--,Healthcare
15418, Shelley M Capito,4/24/2018,Spouse,LOW,"Lowe's Companies, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical
15419, Shelley M Capito,4/24/2018,Spouse,MCD,McDonald's Corporation,Stock,Purchase,1001.0,--,Consumer Cyclical
15420, Shelley M Capito,4/24/2018,Spouse,MDT,Medtronic plc,Stock,Purchase,1001.0,--,Healthcare
15421, Shelley M Capito,4/24/2018,Spouse,MSFT,Microsoft Corporation,Stock,Purchase,1001.0,--,Technology
15422, Shelley M Capito,4/24/2018,Spouse,JPM,JPMorgan Chase & Co.,Stock,Purchase,1001.0,--,Financial Services
15423, Shelley M Capito,4/24/2018,Spouse,NEE,"NextEra Energy, Inc.",Stock,Purchase,1001.0,--,Utilities
15424, Shelley M Capito,4/24/2018,Spouse,NKE,"NIKE, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical
15425, Shelley M Capito,4/24/2018,Spouse,NSC,Norfolk Southern Corporation,Stock,Purchase,1001.0,--,Industrials
15426, Shelley M Capito,4/24/2018,Spouse,NVS,Novartis AG,Stock,Purchase,1001.0,--,Healthcare
15427, Shelley M Capito,4/24/2018,Spouse,PAYX,"Paychex, Inc.",Stock,Purchase,1001.0,--,Industrials
15428, Shelley M Capito,4/24/2018,Spouse,PEP,"PepsiCo, Inc.",Stock,Purchase,1001.0,--,Consumer Defensive
15429, Shelley M Capito,4/24/2018,Spouse,PSX,Phillips 66,Stock,Purchase,1001.0,--,Energy
15430, Shelley M Capito,4/24/2018,Spouse,PII,Polaris Industries Inc.,Stock,Purchase,1001.0,--,Consumer Cyclical
15431, Shelley M Capito,4/24/2018,Spouse,PX,"Praxair, Inc.",Stock,Purchase,1001.0,--,Financial Services
15432, Shelley M Capito,4/24/2018,Spouse,PG,The Procter & Gamble Company,Stock,Purchase,1001.0,--,Consumer Defensive
15433, Shelley M Capito,4/24/2018,Spouse,QCOM,QUALCOMM Incorporated,Stock,Purchase,1001.0,--,Technology
12235, Thad Cochran,6/17/2013,Self,ARP,"Atlas Resource Partners, L.P. (NYSE)",,Purchase,15001.0,--,Unknown
12236, Thad Cochran,7/25/2013,Self,CMLP,Crestwood Midstream Partners LP (NYSE),,Exchange,1001.0,--,Unknown
12237, Thad Cochran,5/14/2013,Self,--,Mid States Petroleum,,Purchase,1001.0,--,Unknown
12238, Thad Cochran,3/25/2013,Self,--,Newberger Berman MLP,,Purchase,15001.0,--,Unknown
12239, Thad Cochran,7/25/2013,Self,--,Inergy L.P.,,Sale (Full),15001.0,--,Unknown
12240, Thad Cochran,5/3/2013,Self,--,Newberger Bereman MLP,,Sale (Full),15001.0,--,Unknown
12241, Thad Cochran,1/9/2013,Self,GMXRQ,GMX Resources Inc. (OTC Markets),,Purchase,1001.0,--,Unknown
12242, Thad Cochran,5/24/2013,Self,TRN,Trinity Industries Inc. (NYSE),,Purchase,15001.0,--,Industrials
12243, Thad Cochran,6/6/2013,Self,TRN,Trinity Industries Inc. (NYSE),,Purchase,1001.0,--,Industrials
12244, Thad Cochran,11/5/2013,Self,TRN,Trinity Industries Inc. (NYSE),,Sale (Full),15001.0,--,Industrials
12245, Thad Cochran,11/5/2013,Self,CTL,"CenturyLink, Inc. (NYSE)",,Sale (Full),15001.0,--,Unknown
12246, Thad Cochran,11/5/2013,Self,USG,USG Corporation (NYSE),,Purchase,15001.0,--,Unknown
12247, Thad Cochran,11/21/2013,Self,TRN,Trinity Industries Inc. (NYSE),,Sale (Full),15001.0,--,Industrials
12248, Thad Cochran,5/27/2014,Self,EXXI,Energy XXI (Bermuda) Limited (NASDAQ),,Purchase,15001.0,--,Unknown
12249, Thad Cochran,6/2/2014,Self,BX,The Blackstone Group L.P. (NYSE),,Sale (Full),1001.0,--,Financial Services
12250, Thad Cochran,6/2/2014,Self,HDS,"HD Supply Holdings, Inc. (NASDAQ)",,Purchase,15001.0,--,Unknown
12251, Thad Cochran,6/2/2014,Self,IRDM,Iridium Communications Inc. (NASDAQ),,Purchase,1001.0,--,Communication Services
12252, Thad Cochran,3/10/2014,Self,WLL,Whiting Petroleum Corp. (NYSE),,Sale (Full),15001.0,--,Unknown
12253, Thad Cochran,1/21/2014,Self,OHI,Omega Healthcare Investors Inc. (NYSE),,Purchase,15001.0,--,Real Estate
12254, Thad Cochran,1/31/2014,Self,TXT,Textron Inc. (NYSE),,Purchase,15001.0,--,Industrials
15434, Shelley M Capito,4/24/2018,Spouse,SYY,Sysco Corporation,Stock,Purchase,1001.0,--,Consumer Defensive
15435, Shelley M Capito,4/24/2018,Spouse,TGT,Target Corporation,Stock,Purchase,1001.0,--,Consumer Defensive
15436, Shelley M Capito,4/24/2018,Spouse,MMM,3M Company,Stock,Purchase,1001.0,--,Industrials
15437, Shelley M Capito,4/24/2018,Spouse,USB,U.S. Bancorp,Stock,Purchase,1001.0,--,Financial Services
15438, Shelley M Capito,4/24/2018,Spouse,UTX,United Technologies Corporation,Stock,Purchase,1001.0,--,Unknown
15439, Shelley M Capito,4/24/2018,Spouse,VFC,V.F. Corporation,Stock,Purchase,1001.0,--,Consumer Cyclical
15440, Shelley M Capito,4/24/2018,Spouse,WMT,Walmart Inc.,Stock,Purchase,1001.0,--,Consumer Defensive
15441, Shelley M Capito,4/24/2018,Spouse,WEC,"WEC Energy Group, Inc.",Stock,Purchase,1001.0,--,Utilities
15442, Shelley M Capito,4/1/2019,Spouse,WFC,Wells Fargo & Company,Stock,Sale (Partial),15001.0,--,Financial Services
15443, Shelley M Capito,4/9/2019,Spouse,WFC,Wells Fargo & Company,Stock,Sale (Full),15001.0,--,Financial Services
12265, Thad Cochran,2/12/2014,Self,LKQ,LKQ Corp. (NASDAQ),,Purchase,1001.0,--,Consumer Cyclical
12266, Thad Cochran,2/13/2014,Self,LKQ,LKQ Corp. (NASDAQ),,Purchase,1001.0,--,Consumer Cyclical
12267, Thad Cochran,2/12/2014,Self,--,Deans Foods Company 7% 6/1/2016 (Cusip: 242370AA2),,Sale (Full),1001.0,This is a bond with a maturity date of 6/1/2016,Unknown
12268, Thad Cochran,3/28/2014,Self,MWE,"MarkWest Energy Partners, L.P. (NYSE)",,Sale (Full),15001.0,--,Unknown
15444, Shelley M Capito,4/9/2019,Spouse,C,Citigroup Inc.,Stock,Sale (Partial),1001.0,--,Financial Services
15445, Shelley M Capito,9/5/2017,Spouse,WEC,"WEC-WEC Energy Group, Inc.",Stock,Purchase,1001.0,--,Utilities
15446, Shelley M Capito,9/12/2017,Spouse,HLT,HLT-Hilton Worldwide Holdings Inc.,Stock,Purchase,1001.0,--,Consumer Cyclical
15447, Shelley M Capito,9/8/2017,Spouse,AAGIY,AAGIY - AIA Group Limited,Stock,Purchase,1001.0,--,Financial Services
15448, Shelley M Capito,9/8/2017,Spouse,AMT,American Tower Corporation,Stock,Purchase,1001.0,--,Real Estate
15449, Shelley M Capito,9/8/2017,Spouse,AAPL,AAPL-Apple Inc.,Stock,Purchase,1001.0,--,Technology
15450, Shelley M Capito,9/8/2017,Spouse,AHKSY,Asahi Kasei Corporation,Stock,Purchase,1001.0,--,Basic Materials
15451, Shelley M Capito,9/8/2017,Spouse,EADSY,EADSY - Airbus SE,Stock,Purchase,1001.0,--,Industrials
15452, Shelley M Capito,9/8/2017,Spouse,AZN,AstraZeneca PLC,Stock,Purchase,1001.0,--,Healthcare
15453, Shelley M Capito,9/8/2017,Spouse,ASML,ASML Holding N.V.,Stock,Purchase,1001.0,--,Technology
15454, Shelley M Capito,9/8/2017,Spouse,BNPQY,BNP Paribas SA,Stock,Purchase,1001.0,--,Financial Services
15455, Shelley M Capito,9/8/2017,Spouse,CME,CME Group Inc.,Stock,Purchase,1001.0,--,Financial Services
15456, Shelley M Capito,9/8/2017,Spouse,CABGY,Carlsberg A/S,Stock,Purchase,1001.0,--,Consumer Defensive
15457, Shelley M Capito,9/8/2017,Spouse,CERN,Cerner Corporation,Stock,Purchase,1001.0,--,Unknown
15458, Shelley M Capito,9/8/2017,Spouse,CVX,Chevron Corporation,Stock,Purchase,1001.0,--,Energy
15459, Shelley M Capito,9/8/2017,Spouse,CCI,Crown Castle International Corp.,Stock,Purchase,1001.0,--,Real Estate
15460, Shelley M Capito,9/8/2017,Spouse,ETN,Eaton Corporation plc,Stock,Purchase,1001.0,--,Industrials
15461, Shelley M Capito,9/8/2017,Spouse,ENB,Enbridge Inc.,Stock,Purchase,1001.0,--,Energy
15462, Shelley M Capito,9/8/2017,Spouse,FANUY,Fanuc Corporation,Stock,Purchase,1001.0,--,Industrials
15463, Shelley M Capito,9/8/2017,Spouse,JKHY,"Jack Henry & Associates, Inc.",Stock,Purchase,1001.0,--,Technology
15464, Shelley M Capito,9/8/2017,Spouse,HXL,Hexcel Corporation,Stock,Purchase,1001.0,--,Industrials
15465, Shelley M Capito,9/8/2017,Spouse,RHHBY,Roche Holding AG,Stock,Purchase,1001.0,--,Healthcare
15466, Shelley M Capito,9/8/2017,Spouse,SAFRY,SAFRY - Safran SA,Stock,Purchase,1001.0,--,Industrials
15467, Shelley M Capito,9/8/2017,Spouse,INCY,Incyte Corporation,Stock,Purchase,1001.0,--,Healthcare
15468, Shelley M Capito,9/8/2017,Spouse,KYCCF,Keyence Corporation,Stock,Purchase,1001.0,--,Technology
15469, Shelley M Capito,9/8/2017,Spouse,LVS,Las Vegas Sands Corp.,Stock,Purchase,1001.0,--,Consumer Cyclical
15470, Shelley M Capito,9/8/2017,Spouse,MCO,Moody's Corporation,Stock,Purchase,1001.0,--,Financial Services
15471, Shelley M Capito,9/8/2017,Spouse,JPM,JPMorgan Chase & Co.,Stock,Purchase,1001.0,--,Financial Services
15472, Shelley M Capito,9/8/2017,Spouse,NPSND,Naspers Limited,Stock,Purchase,1001.0,--,Unknown
15473, Shelley M Capito,9/8/2017,Spouse,NSRGY,Nestlé S.A.,Stock,Purchase,1001.0,--,Consumer Defensive
15474, Shelley M Capito,9/8/2017,Spouse,MRAAY,"Murata Manufacturing Co., Ltd.",Stock,Purchase,1001.0,--,Technology
12300, Thad Cochran,4/20/2017,Self,--,"GNMA REMIC Trust 2015-144 KQ 2.5% due 10/20/2045
Company: GNMA  (Washington, DC)
Description: CMO",Other Securities,Sale (Partial),1001.0,This is NOT a sale - it is return of principal but over $1000.00.,Unknown
15475, Shelley M Capito,9/8/2017,Spouse,NVO,Novo Nordisk A/S,Stock,Purchase,1001.0,--,Healthcare
15476, Shelley M Capito,9/8/2017,Spouse,OXY,Occidental Petroleum Corporation,Stock,Purchase,1001.0,--,Energy
15477, Shelley M Capito,9/8/2017,Spouse,LRLCY,L'Oréal S.A.,Stock,Purchase,1001.0,--,Consumer Defensive
15478, Shelley M Capito,9/8/2017,Spouse,AVGO,Broadcom Limited,Stock,Purchase,1001.0,--,Technology
15479, Shelley M Capito,9/8/2017,Spouse,PDRDY,Pernod Ricard SA,Stock,Purchase,1001.0,--,Unknown
15480, Shelley M Capito,9/8/2017,Spouse,RBGLY,Reckitt Benckiser Group plc,Stock,Purchase,1001.0,--,Consumer Defensive
15481, Shelley M Capito,9/8/2017,Spouse,RCL,Royal Caribbean Cruises Ltd.,Stock,Purchase,1001.0,--,Consumer Cyclical
15482, Shelley M Capito,9/8/2017,Spouse,SMECF,SMC Corporation,Stock,Purchase,1001.0,--,Industrials
15483, Shelley M Capito,9/8/2017,Spouse,RDS-B,Royal Dutch Shell plc,Stock,Purchase,1001.0,--,Unknown
15484, Shelley M Capito,9/8/2017,Spouse,SSDOY,"Shiseido Company, Limited",Stock,Purchase,1001.0,--,Consumer Defensive
15485, Shelley M Capito,9/8/2017,Spouse,SGAPY,Singapore Telecommunications Limited,Stock,Purchase,1001.0,--,Communication Services
15486, Shelley M Capito,9/8/2017,Spouse,SFTBY,SoftBank Group Corp.,Stock,Purchase,1001.0,--,Communication Services
15487, Shelley M Capito,9/8/2017,Spouse,TSM,Taiwan Semiconductor Manufacturing Company Limited,Stock,Purchase,1001.0,--,Technology
15488, Shelley M Capito,9/8/2017,Spouse,VTKLY,Vtech Holdings Limited,Stock,Purchase,1001.0,--,Technology
12315, Thad Cochran,3/20/2017,Self,--,"GNMA REMIC Trust 2015-144KQ 2.5% due 10/20/2045
Company: GNMA  (Washington, DC)
Description: Mortgage",Other Securities,Sale (Partial),1001.0,This is NOT a sale but a return of principle - over $1000.00.,Unknown
15489, Shelley M Capito,9/8/2017,Spouse,V,Visa Inc.,Stock,Purchase,1001.0,--,Financial Services
15490, Shelley M Capito,9/5/2017,Spouse,WEC,"WEC Energy Group, Inc.",Stock,Purchase,1001.0,--,Utilities
15491, Shelley M Capito,9/12/2017,Spouse,HLT,Hilton Worldwide Holdings Inc.,Stock,Purchase,1001.0,--,Consumer Cyclical
15492, Shelley M Capito,9/27/2017,Spouse,K,Kellogg Company,Stock,Sale (Full),1001.0,--,Consumer Defensive
15493, Shelley M Capito,11/13/2018,Spouse,SHECY,"Shin-Etsu Chemical Co., Ltd.",Stock,Sale (Full),1001.0,--,Basic Materials
15494, Shelley M Capito,11/12/2018,Spouse,INCY,Incyte Corporation,Stock,Sale (Full),1001.0,--,Healthcare
15495, Shelley M Capito,11/29/2018,Spouse,IBM,International Business Machines Corporation,Stock,Sale (Full),1001.0,--,Technology
15496, Shelley M Capito,11/29/2018,Spouse,QCOM,QUALCOMM Incorporated,Stock,Sale (Full),1001.0,--,Technology
15497, Shelley M Capito,11/29/2018,Spouse,AAPL,Apple Inc.,Stock,Purchase,1001.0,--,Technology
15498, Shelley M Capito,6/13/2016,Spouse,F,Ford Motor Co.,Stock,Purchase,1001.0,--,Consumer Cyclical
15499, Shelley M Capito,6/24/2016,Spouse,BRK-B,Berkshire Hathaway Inc.,Stock,Purchase,1001.0,--,Financial Services
15500, Shelley M Capito,6/25/2020,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,15001.0,--,Financial Services
15501, Shelley M Capito,12/15/2020,Spouse,WFC,Wells Fargo & Company,Stock,Sale (Full),15001.0,--,Financial Services
15502, Shelley M Capito,12/31/2020,Self,CARR,Carrier Global Corporation,Stock,Sale (Full),1001.0,--,Industrials
15503, Shelley M Capito,12/31/2020,Spouse,CLX,The Clorox Company,Stock,Sale (Partial),1001.0,--,Consumer Defensive
15504, Shelley M Capito,12/31/2020,Spouse,XOM,Exxon Mobil Corporation,Stock,Sale (Full),1001.0,--,Energy
15505, Shelley M Capito,12/31/2020,Spouse,OTIS,Otis Worldwide Corporation,Stock,Sale (Full),1001.0,--,Industrials
15506, Shelley M Capito,12/31/2020,Spouse,PII,Polaris Inc.,Stock,Sale (Full),1001.0,--,Consumer Cyclical
15507, Shelley M Capito,12/31/2020,Spouse,SYY,Sysco Corporation,Stock,Sale (Full),1001.0,--,Consumer Defensive
15508, Shelley M Capito,12/31/2020,Spouse,AMT,American Tower Corporation (REIT),Stock,Purchase,1001.0,--,Real Estate
15509, Shelley M Capito,12/31/2020,Spouse,PSX,Phillips 66,Stock,Purchase,1001.0,--,Energy
15510, Shelley M Capito,12/31/2020,Spouse,UNH,UnitedHealth Group Incorporated,Stock,Purchase,1001.0,--,Healthcare
15511, Shelley M Capito,7/21/2015,Spouse,ABT,Abbott Laboratories (NYSE),Stock,Purchase,1001.0,--,Healthcare
15512, Shelley M Capito,2/21/2018,Self,BUD,Anheuser-Busch InBev SA/NV,Stock,Purchase,1001.0,--,Consumer Defensive
15513, Shelley M Capito,2/27/2018,Spouse,CERN,Cerner Corporation,Stock,Sale (Full),1001.0,--,Unknown
15514, Shelley M Capito,2/27/2018,Spouse,OXY,Occidental Petroleum Corporation,Stock,Sale (Full),1001.0,--,Energy
15515, Shelley M Capito,2/27/2018,Spouse,ICE,"Intercontinental Exchange, Inc.",Stock,Purchase,1001.0,--,Financial Services
15516, Shelley M Capito,2/27/2018,Spouse,MDLZ,"Mondelez International, Inc.",Stock,Purchase,1001.0,--,Consumer Defensive
15517, Shelley M Capito,2/27/2018,Spouse,STT,State Street Corporation,Stock,Purchase,1001.0,--,Financial Services
15518, Shelley M Capito,2/28/2018,Spouse,RHHBY,Roche Holding AG,Stock,Sale (Full),1001.0,--,Healthcare
15519, Shelley M Capito,12/11/2019,Spouse,C,Citigroup Inc.,Stock,Sale (Partial),1001.0,--,Financial Services
15520, Shelley M Capito,12/16/2019,Spouse,CMCSA,Comcast Corporation,Stock,Purchase,1001.0,--,Communication Services
15521, Shelley M Capito,7/26/2021,Spouse,C,"Citigroup, Inc. Common Stock",Stock,Sale (Partial),1001.0,--,Financial Services
15522, Shelley M Capito,7/26/2021,Spouse,INTC,Intel Corporation - Common Stock,Stock,Sale (Partial),1001.0,--,Technology
15523, Shelley M Capito,7/26/2021,Spouse,IBM,International Business Machines Corporat,Stock,Sale (Partial),1001.0,--,Technology
15524, Shelley M Capito,7/26/2021,Spouse,MSFT,Microsoft Corporation - Common Stock,Stock,Sale (Partial),1001.0,--,Technology
15525, Shelley M Capito,7/26/2021,Spouse,RDSA,Royal Dutch Shell Plc,Stock,Sale (Partial),1001.0,--,Unknown
15526, Shelley M Capito,1/21/2016,Spouse,CB,Chubb Limited,Stock,Purchase,1001.0,--,Financial Services
15527, Shelley M Capito,1/21/2016,Spouse,NKE,"NIKE, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical
15528, Shelley M Capito,1/25/2016,Spouse,COP,ConocoPhillips,Stock,Sale (Full),1001.0,--,Energy
15529, Shelley M Capito,6/7/2018,Spouse,BA,The Boeing Company,Stock,Sale (Full),1001.0,--,Industrials
15530, Shelley M Capito,11/18/2015,Spouse,--,SIGMA ALDRICH CORP,Stock,Sale (Full),1001.0,FMGR FR SIGMA ALDRICH CO,Unknown
15531, Shelley M Capito,8/18/2017,Spouse,SO,The Southern Company,Stock,Sale (Full),1001.0,--,Utilities
15532, Shelley M Capito,8/22/2017,Spouse,SCG,SCANA Corporation,Stock,Sale (Full),1001.0,--,Unknown
15533, Shelley M Capito,8/30/2017,Spouse,CSCO,"Cisco Systems, Inc.",Stock,Purchase,1001.0,--,Technology
15534, Shelley M Capito,2/8/2021,Spouse,CSCO,"Cisco Systems, Inc.",Stock,Sale (Partial),1001.0,--,Technology
15535, Shelley M Capito,2/23/2021,Spouse,UBSI,"United Bankshares, Inc.",Stock,Purchase,50001.0,--,Financial Services
15536, Shelley M Capito,2/23/2021,Spouse,EV,EV - Eaton Vance Corp,Stock,Sale (Full),1001.0,--,Unknown
15537, Shelley M Capito,9/5/2017,Self,T,AT&T Inc.,Stock,Purchase,1001.0,--,Communication Services
15538, Shelley M Capito,9/5/2017,Self,AXAHY,AXA SA,Stock,Purchase,1001.0,--,Financial Services
15539, Shelley M Capito,9/5/2017,Self,BASFY,BASF SE,Stock,Purchase,1001.0,--,Basic Materials
15540, Shelley M Capito,9/5/2017,Self,CSCO,"Cisco Systems, Inc.",Stock,Purchase,1001.0,--,Technology
15541, Shelley M Capito,9/5/2017,Self,CMPGY,Compass Group PLC,Stock,Purchase,1001.0,--,Consumer Cyclical
15542, Shelley M Capito,9/5/2017,Self,XOM,Exxon Mobil Corporation,Stock,Purchase,1001.0,--,Energy
15543, Shelley M Capito,9/5/2017,Self,RHHBY,Roche Holding AG,Stock,Purchase,1001.0,--,Healthcare
15544, Shelley M Capito,9/5/2017,Self,INTC,Intel Corporation,Stock,Purchase,1001.0,--,Technology
15545, Shelley M Capito,9/5/2017,Self,LVMUY,LVMH Moët Hennessy Louis Vuitton S.E.,Stock,Purchase,1001.0,--,Consumer Cyclical
12373, Thad Cochran,2/13/2014,Spouse,KSU,Kansas City Southern (NYSE),,Purchase,1001.0,--,Unknown
12374, Thad Cochran,3/5/2014,Spouse,--,US Treasury Note 1.25% Due 11/30/2018,,Purchase,15001.0,--,Unknown
12375, Thad Cochran,3/31/2014,Spouse,--,Renasant Trust Mda,,Purchase,15001.0,--,Unknown
12376, Thad Cochran,1/14/2014,Spouse,CVX,Chevron Corporation (NYSE),,Sale (Full),1001.0,--,Energy
12377, Thad Cochran,1/16/2014,Spouse,GILD,Gilead Sciences Inc. (NASDAQ),,Sale (Full),1001.0,--,Healthcare
12378, Thad Cochran,4/27/2014,Spouse,XLNX,Xilinx Inc. (NASDAQ),,Sale (Full),1001.0,--,Unknown
12379, Thad Cochran,1/30/2014,Spouse,--,Bank of New Albany,,Sale (Partial),15001.0,Sold 511 Shares,Unknown
12380, Thad Cochran,4/11/2014,Spouse,AMGN,Amgen Inc. (NASDAQ),,Purchase,1001.0,--,Healthcare
12381, Thad Cochran,5/30/2014,Spouse,CTSH,Cognizant Technology Solutions Corporation (NASDAQ),,Purchase,1001.0,--,Technology
12382, Thad Cochran,6/19/2014,Spouse,GM,General Motors Company (NYSE),,Purchase,1001.0,--,Consumer Cyclical
12383, Thad Cochran,4/16/2014,Spouse,--,Linnco LLC Comshs LTD,,Purchase,1001.0,--,Unknown
12384, Thad Cochran,6/11/2014,Spouse,--,US Treasury Note 3.875% Due 5/15/2018,,Sale (Full),15001.0,--,Unknown
12385, Thad Cochran,6/25/2014,Spouse,--,US Treasusry Note 1.875% Due 8/3/2017,,Purchase,15001.0,--,Unknown
12386, Thad Cochran,6/14/2014,Spouse,DD,E. I. du Pont de Nemours and Company (NYSE),,Sale (Full),1001.0,--,Basic Materials
12387, Thad Cochran,6/9/2014,Spouse,EMC,EMC Corporation (NYSE),,Sale (Full),1001.0,--,Unknown
12388, Thad Cochran,6/18/2014,Spouse,ESRX,Express Scripts Holding Company (NASDAQ),,Sale (Full),1001.0,--,Unknown
12389, Thad Cochran,6/14/2014,Spouse,KMB,Kimberly-Clark Corporation (NYSE),,Sale (Full),1001.0,--,Consumer Defensive
12390, Thad Cochran,6/4/2014,Spouse,MRK,Merck & Co. Inc. (NYSE),,Sale (Full),1001.0,--,Healthcare
12391, Thad Cochran,4/11/2014,Spouse,PNC,"The PNC Financial Services Group, Inc. (NYSE)",,Sale (Full),15001.0,--,Financial Services
12392, Thad Cochran,6/4/2014,Spouse,USB-PN,US Bancorp Del DEPOSITARY SH S (NYSE),,Sale (Full),1001.0,--,Unknown
12393, Thad Cochran,6/4/2014,Spouse,V,Visa Inc. (NYSE),,Sale (Full),1001.0,--,Financial Services
12394, Thad Cochran,6/11/2014,Spouse,HIG,"The Hartford Financial Services Group, Inc. (NYSE)",Corporate Bond,Sale (Full),15001.0,6.30% Dtd 3/4/2008 due 3/15/2018,Financial Services
12395, Thad Cochran,6/25/2014,Spouse,IR,Ingersoll-Rand Plc (NYSE),Corporate Bond,Sale (Full),15001.0,6.875% Dtd. 3/4/2008 due 3/15/2018,Industrials
12396, Thad Cochran,6/30/2014,Spouse,--,Rensant Trust Mda,,Sale (Partial),15001.0,Sales 4/1/2014 to 6/30/2014,Unknown
12397, Thad Cochran,9/15/2014,Spouse,ABBV,AbbVie Inc. (NYSE),,Purchase,1001.0,--,Healthcare
12398, Thad Cochran,9/10/2014,Spouse,BBT,BB&T Corporation (NYSE),,Purchase,1001.0,--,Unknown
12399, Thad Cochran,9/30/2014,Spouse,--,US Treasury Note 1.25% Dtd 10/31/2013 Due 10/31/2018,,Purchase,1001.0,--,Unknown
12400, Thad Cochran,9/30/2014,Spouse,--,Renasant Trust Mda,,Purchase,50001.0,Purchases (22) 7/1/2014-9/30/2014,Unknown
12401, Thad Cochran,9/23/2014,Spouse,AMGN,Amgen Inc. (NASDAQ),,Sale (Full),1001.0,--,Healthcare
12402, Thad Cochran,7/23/2014,Spouse,COP,ConocoPhillips (NYSE),,Sale (Full),1001.0,--,Energy
12403, Thad Cochran,9/23/2014,Spouse,DOW,The Dow Chemical Company (NYSE),,Sale (Full),1001.0,--,Basic Materials
12404, Thad Cochran,6/23/2014,Spouse,EBAY,eBay Inc. (NASDAQ),,Sale (Partial),1001.0,--,Consumer Cyclical
12405, Thad Cochran,9/1/2014,Spouse,EBAY,eBay Inc. (NASDAQ),,Sale (Partial),1001.0,--,Consumer Cyclical
12406, Thad Cochran,9/23/2014,Spouse,LINE,"Linn Energy, LLC (NASDAQ)",,Sale (Full),1001.0,--,Unknown
12407, Thad Cochran,7/23/2014,Spouse,NOV,"National Oilwell Varco, Inc. (NYSE)",,Sale (Full),1001.0,--,Energy
12408, Thad Cochran,7/23/2014,Spouse,QCOM,QUALCOMM Incorporated (NASDAQ),,Sale (Full),1001.0,--,Technology
12409, Thad Cochran,9/23/2014,Spouse,ROST,Ross Stores Inc. (NASDAQ),,Sale (Full),1001.0,--,Consumer Cyclical
12410, Thad Cochran,9/23/2014,Spouse,MMM,3M Company (NYSE),,Sale (Full),1001.0,--,Industrials
12411, Thad Cochran,9/10/2014,Spouse,USB-PN,US Bancorp Del DEPOSITARY SH S (NYSE),,Sale (Full),1001.0,--,Unknown
12412, Thad Cochran,9/18/2014,Spouse,--,Bank of New Albany,,Sale (Partial),1001.0,--,Unknown
12413, Thad Cochran,7/1/2014,Spouse,--,US Treasury Note 1.25% Dtd 11/30/2013 Due 11/30/2018,,Sale (Full),1001.0,--,Unknown
12414, Thad Cochran,9/30/2014,Spouse,--,Renasant Trust Mda,,Sale (Partial),15001.0,--,Unknown
12415, Thad Cochran,10/17/2014,Spouse,VZ,Verizon Communications Inc. (NYSE),,Purchase,1001.0,--,Communication Services
12416, Thad Cochran,10/31/2014,Spouse,--,Renasant Trust Mda,,Purchase,1001.0,--,Unknown
12417, Thad Cochran,10/2/2014,Spouse,SDRL,SeaDrill Limited (NYSE),,Sale (Full),1001.0,--,Energy
